tconst,averageRating,numVotes
tt10073910,8.5,11
tt10073916,4.0,6
tt10073926,9.4,7
tt10073952,5.1,13
tt10074008,6.0,6
tt10074018,8.0,8
tt10074222,6.6,5
tt10074426,6.9,12
tt10074486,6.0,42
tt10074670,3.3,6
tt10074712,9.0,5
tt10074718,7.2,8
tt10074812,8.4,40
tt10074846,7.4,9
tt10074930,8.6,47
tt10074932,8.8,39
tt10074934,8.4,35
tt10074936,7.4,37
tt10074938,7.9,35
tt10074940,7.8,36
tt10074942,8.0,36
tt10074944,8.3,36
tt10075070,5.9,20
tt10075078,7.3,14
tt10075244,7.0,64
tt10075360,6.9,9
tt10075374,7.3,7
tt10075694,9.0,8
tt10075830,4.8,125
tt10075904,9.1,34
tt10075920,8.7,31
tt10075928,9.2,30
tt10075932,9.0,30
tt10075934,9.4,40
tt10075938,9.4,37
tt10075940,8.8,25
tt10075942,9.2,25
tt10075944,4.9,7
tt10075946,9.3,23
tt10075948,9.4,30
tt10075952,8.6,103
tt10075962,8.7,92
tt10075978,8.6,84
tt10075980,8.5,6
tt10075982,7.9,60
tt10075986,7.6,50
tt10076040,9.2,17
tt10076106,4.6,310
tt10076384,7.2,10
tt10076428,6.3,6
tt10076440,6.9,7
tt10076722,5.1,106
tt10077042,6.4,5
tt10077316,8.2,6
tt10077410,8.9,90
tt10077562,8.8,9
tt10077706,7.8,8
tt10077998,6.6,112
tt10078108,6.7,12
tt10078132,7.2,5
tt10078290,6.9,68
tt10078460,7.2,8
tt10078462,8.5,457
tt10078470,6.9,7
tt10078502,9.3,20
tt10078532,7.2,11
tt10078664,8.0,8
tt10078726,9.2,9
tt10078748,9.3,9
tt10078838,9.4,12
tt10078842,8.4,128
tt10078894,2.8,50
tt10079058,9.2,186
tt10079390,9.3,1159
tt10079394,8.5,1009
tt10079396,7.5,31
tt10079506,6.7,9
tt10079522,9.2,8
tt10079578,9.8,5
tt10079596,9.8,5
tt10079664,7.1,7
tt10079698,4.3,28
tt10079762,8.2,247
tt10079814,6.0,5
tt10079816,7.7,15
tt10079822,7.2,6
tt10079848,8.2,15
tt10079902,7.1,8
tt10080064,5.6,24
tt10080096,7.5,19
tt10080098,7.7,21
tt10080166,8.4,19
tt10080416,8.1,1004
tt10080422,7.8,852
tt10080424,8.0,761
tt10080428,7.9,615
tt10080430,9.6,24
tt10080860,8.5,33
tt10080868,6.5,11
tt10080880,7.5,10
tt10080884,6.8,12
tt10080886,6.8,13
tt10080900,8.1,26
tt10080924,7.4,303
tt10080954,6.2,6
tt10080956,5.8,9
tt10081060,8.8,10
tt10081074,8.2,363
tt10081078,7.9,140
tt10081116,5.7,75
tt10081172,6.2,6
tt10081202,8.4,37
tt10081210,7.3,14
tt10081216,7.5,6
tt10081386,8.0,45
tt10081524,9.1,12
tt10081534,8.0,210
tt10081536,8.3,7
tt10081546,8.2,5
tt10081582,5.4,18
tt10081588,5.6,15
tt10081596,4.6,99
tt10081702,8.1,56
tt10081728,8.0,5
tt10081890,7.7,101
tt10081898,7.8,96
tt10081910,7.4,104
tt10081918,8.2,93
tt10081924,8.8,99
tt10081934,8.7,101
tt10081940,8.1,87
tt10081944,8.9,99
tt10081966,9.0,97
tt10081972,9.0,93
tt10081974,8.8,111
tt10081978,8.6,99
tt10082356,7.6,9
tt10082552,7.0,12
tt10082556,7.3,9
tt10082562,6.9,9
tt10082566,8.2,6
tt10082568,7.8,5
tt10082570,6.8,5
tt10082844,8.8,6
tt10082912,8.7,7
tt10082936,2.6,7
tt10082950,5.8,113
tt10082956,9.1,7
tt10083048,6.2,5
tt10083092,6.8,18
tt10083972,8.0,118
tt10083986,7.5,13
tt10084190,7.7,1254
tt10084326,8.2,6
tt10084340,6.6,5
tt10084352,9.2,33
tt10084376,8.9,36
tt10084420,8.8,190
tt10084426,6.8,165
tt10084432,8.7,182
tt10084434,8.0,218
tt10084442,7.1,152
tt10084444,7.8,158
tt10084446,9.0,177
tt10084448,7.2,146
tt10084450,8.3,156
tt10084452,7.2,144
tt10084456,7.9,194
tt10084458,8.7,170
tt10084462,8.4,201
tt10084464,5.9,150
tt10084468,9.0,205
tt10084470,7.9,205
tt10084474,8.4,197
tt10084478,7.7,200
tt10084482,8.0,156
tt10084484,8.2,149
tt10084488,8.1,190
tt10084490,8.9,197
tt10084492,8.9,235
tt10084494,9.0,237
tt10084500,9.3,271
tt10084664,6.2,6
tt10084674,6.3,16
tt10084722,9.0,151
tt10084752,6.1,15
tt10084780,8.0,42
tt10084788,6.5,6
tt10084792,9.0,21
tt10084844,7.2,5
tt10084862,6.7,6
tt10084944,6.8,5
tt10084990,4.9,7
tt10085008,8.7,7
tt10085022,5.3,6
tt10085050,5.7,6
tt10085090,7.2,6
tt10085094,6.3,7
tt10085176,9.0,11
tt10085178,8.3,7
tt10085188,7.2,5
tt10085216,7.9,27
tt10085222,8.2,17
tt10085308,8.9,11
tt10085338,7.4,20
tt10085362,8.1,27
tt10085386,6.1,258
tt10085400,6.8,14
tt10085418,8.2,25
tt10085582,6.3,7
tt10085648,6.9,54
tt10085892,6.5,10
tt10086122,5.8,6
tt10086130,9.2,12
tt10086252,8.1,14
tt10086326,8.0,12
tt10086370,7.5,27
tt10086456,5.5,21
tt10086468,9.0,5
tt10086500,9.1,27
tt10086502,7.7,40
tt10086512,8.2,16
tt10086530,2.6,7
tt10086680,8.0,183
tt10086686,7.8,179
tt10086688,8.0,182
tt10086690,8.3,163
tt10086692,8.0,56
tt10086694,8.6,192
tt10086816,7.1,37
tt10086906,3.8,6
tt10086916,6.7,7
tt10087022,5.8,20
tt10087134,7.2,90
tt10087224,6.2,5
tt10087264,6.6,24
tt10087284,8.5,55
tt10087286,8.8,53
tt10087288,8.5,41
tt10087290,8.3,41
tt10087292,8.4,33
tt10087294,8.7,31
tt10087296,8.8,29
tt10087320,7.5,17
tt10087448,6.2,52
tt10087468,9.2,742
tt10087510,8.8,633
tt10087580,7.6,14
tt10087616,7.4,12
tt10087620,8.2,5
tt10087626,7.3,190
tt10087628,6.2,20
tt10087656,8.0,28
tt10087706,5.5,11
tt10087710,5.5,11
tt10087712,5.0,10
tt10087952,6.3,54
tt10087988,5.5,40
tt10088006,7.2,36
tt10088028,6.0,5
tt10088086,8.0,75
tt10088286,8.5,6
tt10088426,8.9,16
tt10088990,8.6,28
tt10089084,9.6,7
tt10089152,6.6,11
tt10089436,9.1,7
tt10089484,9.1,46
tt10089692,7.8,6
tt10089980,9.0,9
tt10090138,8.1,9
tt10090156,7.4,7
tt10090170,7.3,7
tt10090208,7.6,11
tt10090254,7.7,7
tt10090288,10.0,6
tt10090392,8.4,8
tt10090544,5.8,5
tt10090626,6.6,352
tt10090744,8.2,43
tt10090796,7.3,4815
tt10090840,8.7,40
tt10090850,8.2,39
tt10090958,2.3,7
tt10091104,6.8,6
tt10091106,6.0,6
tt10091136,5.5,6
tt10091138,8.2,5
tt10091148,5.5,8
tt10091164,5.6,39
tt10091268,4.7,7
tt10091394,6.3,27
tt10091398,7.7,39
tt10091400,5.5,27
tt10091404,6.9,23
tt10091410,6.7,22
tt10091418,6.8,24
tt10091420,6.0,23
tt10091424,8.2,6
tt10091444,6.7,24
tt10091446,5.7,21
tt10091548,7.0,6
tt10091628,8.7,77
tt10091666,7.5,10
tt10091690,8.2,5
tt10091696,7.5,579
tt10091698,7.8,9
tt10091750,6.5,6
tt10091760,7.5,26
tt10091764,7.4,21
tt10091770,7.3,22
tt10091828,7.8,77
tt10091908,8.1,10
tt10091932,5.5,158
tt10091958,8.8,10
tt10092286,7.4,5
tt10092346,4.8,6
tt10092676,7.3,15
tt10092684,7.2,9
tt10092688,7.3,10
tt10092736,4.8,11
tt10092770,5.8,66
tt10092782,8.3,7
tt10092860,7.9,16
tt10093054,7.5,174
tt10093058,7.2,168
tt10093064,7.2,160
tt10093120,8.0,5
tt10093540,7.8,5
tt10094184,4.2,10
tt10094366,7.7,104
tt10094376,9.3,6
tt10094378,8.6,55
tt10094404,9.0,21
tt10094892,7.8,12
tt10094918,5.3,590
tt10095104,7.4,10
tt10095266,8.0,298
tt10095268,7.4,30
tt10095290,6.5,6
tt10095336,6.8,511
tt10095370,5.6,12
tt10095376,7.3,43
tt10095482,4.7,9
tt10095528,6.5,17
tt10095568,6.2,12
tt10095686,8.1,56
tt10095856,9.4,471
tt10095924,6.2,5
tt10095930,4.8,5
tt10096174,5.2,12
tt10096208,9.3,72
tt10096422,8.0,25
tt10096424,4.8,34
tt10096494,9.1,22
tt10096620,5.9,16
tt10096624,5.8,16
tt10096632,5.8,18
tt10096638,6.1,15
tt10096660,8.4,5
tt10096758,6.7,9
tt10096774,6.3,9
tt10096928,6.2,5
tt10096994,4.2,6
tt10097022,6.0,10
tt10097036,8.8,48
tt10097268,7.8,12
tt10097364,6.3,132
tt10097396,9.6,20
tt10097544,5.8,11
tt10097752,6.2,6
tt10097808,2.9,8
tt10097816,7.2,10
tt10097832,5.2,10
tt10097934,6.4,5
tt10097952,9.4,20
tt10097954,6.4,5
tt10098096,10.0,7
tt10098098,10.0,7
tt10098184,8.3,115
tt10098248,8.3,124
tt10098258,7.2,66
tt10098264,8.5,8
tt10098266,8.2,5
tt10098282,8.0,5
tt10098368,8.2,6
tt10098374,1.9,7
tt10098398,7.5,13
tt10098414,8.2,11
tt10098472,7.1,9
tt10098494,6.8,31
tt10098498,7.1,172
tt10098506,8.3,9
tt10098512,8.6,7
tt10098514,8.0,7
tt10098518,8.2,6
tt10098520,9.2,5
tt10098522,8.8,5
tt10098524,9.0,5
tt10098528,9.5,6
tt10098530,9.0,7
tt10098532,9.2,5
tt10098544,8.2,50
tt10098550,9.5,6
tt10098592,9.2,14
tt10098600,5.1,7
tt10098670,9.0,5
tt10098672,9.2,5
tt10098684,9.0,5
tt10098688,9.4,5
tt10098690,9.2,5
tt10098692,9.6,7
tt10098696,9.6,5
tt10098698,9.4,5
tt10098702,9.4,5
tt10098706,9.7,6
tt10098708,9.2,5
tt10098712,8.2,5
tt10098714,9.2,5
tt10098716,9.8,5
tt10098722,9.2,5
tt10098726,9.4,5
tt10098738,9.2,5
tt10098740,9.4,5
tt10098742,9.4,5
tt10098744,9.2,5
tt10098748,9.2,5
tt10098792,6.2,45
tt10098846,8.5,6
tt10099240,9.6,10
tt10100320,7.5,20
tt10100382,9.2,661
tt10100506,5.6,22
tt10100576,8.5,6
tt10100620,4.8,61
tt10100664,5.6,38
tt10100774,8.5,11
tt10100842,7.1,23
tt10100874,9.1,77
tt10100896,6.5,10
tt10100924,6.4,8
tt10100938,8.2,200
tt10100994,5.3,79
tt10101000,8.0,9
tt10101002,7.9,9
tt10101008,7.6,8
tt10101010,8.8,10
tt10101012,7.5,8
tt10101014,7.5,8
tt10101016,7.8,8
tt10101018,8.0,8
tt10101020,7.2,8
tt10101022,7.8,9
tt10101024,7.2,8
tt10101046,6.8,5
tt10101054,8.3,25
tt10101058,8.7,161
tt10101060,8.7,184
tt10101078,8.4,507
tt10101172,8.1,23
tt10101178,8.4,25
tt10101184,8.1,14
tt10101238,7.9,7
tt10101272,7.2,162
tt10101306,6.6,18
tt10101332,8.0,12
tt10101380,8.4,38
tt10101424,6.3,26
tt10101440,8.8,5
tt10101462,7.0,7
tt10101498,7.7,7
tt10101594,3.5,38
tt10101686,9.1,10
tt10101720,7.2,31
tt10101744,6.8,5
tt10101790,8.5,179
tt10101810,8.4,5
tt10101846,7.0,9
tt10101852,7.6,10
tt10101854,8.0,10
tt10101860,6.0,6
tt10101898,7.8,22
tt10101916,7.7,11
tt10101918,7.7,9
tt10101920,7.4,8
tt10101922,7.3,11
tt10101932,2.6,8
tt10101948,4.0,11
tt10102152,7.1,7
tt10102192,4.5,35
tt10102200,6.4,14
tt10102206,7.8,13
tt10102218,6.8,9
tt10102274,4.4,21
tt10102314,7.1,8
tt10102320,5.3,6
tt10102328,7.1,24
tt10102350,2.4,452
tt10102384,8.4,16
tt10102426,8.9,8
tt10102428,8.7,6
tt10102438,8.4,7
tt10102448,8.2,6
tt10102470,6.6,7
tt10102498,8.2,31
tt10102724,8.0,6
tt10102726,8.7,6
tt10102830,10.0,5
tt10102930,3.1,38
tt10103960,6.7,167
tt10104244,7.1,14
tt10104512,4.7,7
tt10104530,5.3,7
tt10105010,6.8,6
tt10105036,6.6,11
tt10105038,6.5,11
tt10105042,6.6,10
tt10105044,6.6,14
tt10105046,6.9,8
tt10105048,6.0,9
tt10105078,10.0,13
tt10105084,6.1,11
tt10105086,6.0,11
tt10105088,5.4,10
tt10105090,5.5,11
tt10105096,7.2,5
tt10105098,5.8,17
tt10105100,6.8,20
tt10105102,6.6,18
tt10105104,6.3,19
tt10105106,6.4,16
tt10105120,7.6,5
tt10105124,7.3,6
tt10105126,8.2,6
tt10105194,9.0,40
tt10105196,8.8,33
tt10105198,8.7,35
tt10105200,8.5,35
tt10105202,8.9,37
tt10105204,8.7,35
tt10105208,8.9,41
tt10105210,8.9,43
tt10105214,8.9,31
tt10105216,9.0,31
tt10105218,8.5,31
tt10105220,8.8,42
tt10105224,8.0,36
tt10105232,8.7,39
tt10105234,8.3,34
tt10105238,7.7,27
tt10105242,8.6,27
tt10105244,8.5,26
tt10105246,8.7,24
tt10105248,8.5,22
tt10105250,8.3,22
tt10105252,8.2,20
tt10105256,8.6,20
tt10105258,9.2,29
tt10105290,4.1,9
tt10105378,8.5,6
tt10105534,9.8,102
tt10105538,6.9,14
tt10105546,6.8,10
tt10105558,6.6,8
tt10105584,6.6,9
tt10105596,6.8,6
tt10105598,6.5,6
tt10105604,6.0,5
tt10105628,8.2,59
tt10106036,7.6,5
tt10106060,7.3,7
tt10106062,7.9,12
tt10106108,7.5,508
tt10106258,8.2,20
tt10106340,6.0,11
tt10106392,6.2,6
tt10106432,7.3,322
tt10106434,7.4,301
tt10106436,7.8,275
tt10106438,7.8,237
tt10106440,8.2,279
tt10106452,7.8,5
tt10106486,8.6,8
tt10106538,7.0,11
tt10106694,8.1,7
tt10106700,8.0,7
tt10106728,8.0,7
tt10106812,8.1,19
tt10106822,6.3,12
tt10106976,8.0,6
tt10106982,7.8,5
tt10106992,7.6,5
tt10107006,6.8,39
tt10107008,7.6,5
tt10107010,7.5,27
tt10107014,4.7,38
tt10107018,5.5,17
tt10107020,4.7,19
tt10107030,8.0,5
tt10107062,8.0,5
tt10107080,7.8,5
tt10107088,7.6,5
tt10107090,8.0,5
tt10107102,7.8,5
tt10107118,8.0,5
tt10107134,7.6,5
tt10107206,7.6,5
tt10107210,6.1,83
tt10107358,8.0,5
tt10107390,6.1,8
tt10107398,7.9,7
tt10107420,9.7,9
tt10107758,7.8,5
tt10107868,7.6,15
tt10108358,4.9,15
tt10108544,7.6,30
tt10108664,7.3,199
tt10108910,8.9,22
tt10109262,9.3,85
tt10109606,8.7,6
tt10109726,2.0,6
tt10109734,2.5,8
tt10109742,6.8,6
tt10109746,2.2,6
tt10109750,4.5,402
tt10109752,4.3,7
tt10109786,5.0,5
tt10109856,9.2,22
tt10109858,8.9,21
tt10109860,8.8,23
tt10109874,9.2,32
tt10109970,8.0,9
tt10109980,7.6,15
tt10110028,6.9,11
tt10110040,7.5,12
tt10110044,7.4,13
tt10110052,7.2,12
tt10110060,7.4,12
tt10110068,8.2,9
tt10110074,8.0,14
tt10110180,7.6,10
tt10110190,8.5,6
tt10110224,8.3,23
tt10110244,7.9,10
tt10110326,8.1,11
tt10110350,9.5,360
tt10110448,6.1,9
tt10110460,9.1,9
tt10110474,9.0,7
tt10110486,8.9,8
tt10110570,8.1,9
tt10110646,6.1,424
tt10110672,8.4,9
tt10110734,6.8,6
tt10110764,5.9,10
tt10110772,5.7,10
tt10110788,5.8,14
tt10110800,6.1,8
tt10110806,7.2,5
tt10110812,6.6,5
tt10110814,6.5,6
tt10110820,7.4,5
tt10110824,7.0,5
tt10110826,6.6,14
tt10110836,5.8,9
tt10110842,5.5,11
tt10110850,5.9,9
tt10110872,2.3,70
tt10110976,5.8,10
tt10111018,6.7,10
tt10111020,8.5,213
tt10111036,6.7,9
tt10111040,7.4,17
tt10111048,7.2,18
tt10111058,7.1,19
tt10111190,7.5,22
tt10111270,8.0,7
tt10111396,8.7,7
tt10111404,6.2,33
tt10111428,6.6,7
tt10111432,8.7,7
tt10111568,7.8,72
tt10111718,8.9,36
tt10111846,6.4,7
tt10111956,9.0,83
tt10112036,7.7,39
tt10112050,9.4,7
tt10112054,4.4,11
tt10112082,9.0,35
tt10112084,7.9,10
tt10112092,7.2,5
tt10112154,8.0,27
tt10112178,9.0,5
tt10112328,6.0,6
tt10112346,5.8,6
tt10112374,7.8,132
tt10112464,5.1,19
tt10112466,4.6,81
tt10112478,8.6,9
tt10112482,8.4,8
tt10112484,8.3,7
tt10112486,7.9,7
tt10112488,8.4,7
tt10112490,8.3,7
tt10112492,8.3,7
tt10112494,7.1,7
tt10112498,7.7,6
tt10112502,8.0,6
tt10112504,8.5,6
tt10112506,7.1,163
tt10113762,7.6,5
tt10113768,6.8,5
tt10113798,6.1,45
tt10113814,6.4,36
tt10113826,6.6,34
tt10113852,6.4,7
tt10115054,8.7,13
tt10115062,8.9,131
tt10115098,7.6,22
tt10115126,7.7,9
tt10115136,7.1,8
tt10115156,8.7,10
tt10115224,6.5,8
tt10115234,7.7,9
tt10115240,7.3,6
tt10115246,7.9,7
tt10115254,7.6,8
tt10115262,7.4,8
tt10115296,9.5,6
tt10115316,8.2,8
tt10115436,8.0,67
tt10115520,7.4,99
tt10115562,6.4,394
tt10115638,6.1,46
tt10115644,8.0,11
tt10115752,8.2,5
tt10115786,6.6,5
tt10115800,6.4,9
tt10115802,6.7,9
tt10115806,6.1,8
tt10115920,6.0,23
tt10115958,9.0,5
tt10116014,7.3,10
tt10116180,7.6,77
tt10116196,7.3,9
tt10116282,6.4,21
tt10116432,8.7,7
tt10116484,8.0,5
tt10116494,6.5,6
tt10116538,8.0,5
tt10116588,8.7,16
tt10116696,4.5,27
tt10116800,10.0,7
tt10116806,9.7,6
tt10116808,10.0,7
tt10116810,8.9,10
tt10116812,9.7,7
tt10116838,7.5,20
tt10116944,7.9,53
tt10116980,4.8,5
tt10116994,8.0,5
tt10117012,8.0,5
tt10117032,5.2,8
tt10117034,7.0,6
tt10117164,7.3,9
tt10117166,7.0,8
tt10117170,7.2,9
tt10117172,7.3,7
tt10117178,6.8,9
tt10117182,8.8,5
tt10117184,8.2,5
tt10117284,7.4,64
tt10117334,5.0,21
tt10117336,5.4,18
tt10117338,5.2,18
tt10117340,5.4,18
tt10117342,5.0,19
tt10117344,5.5,19
tt10117346,9.1,10
tt10117396,5.0,5
tt10117410,7.8,103
tt10117430,9.4,11
tt10117432,8.0,8
tt10117494,7.7,61
tt10117496,7.0,56
tt10117498,7.4,52
tt10117500,7.4,51
tt10117504,7.5,51
tt10117506,7.5,50
tt10117508,7.1,52
tt10117510,7.6,50
tt10117512,8.0,50
tt10117514,8.6,56
tt10117766,7.0,6
tt10117770,7.0,6
tt10117816,6.7,7
tt10117854,7.7,12
tt10117896,7.5,24
tt10118064,7.1,42
tt10118186,7.4,7
tt10118544,9.8,6
tt10118590,7.5,143
tt10118612,8.5,12
tt10118640,8.3,10
tt10118646,9.8,6
tt10118658,8.2,10
tt10118672,8.5,10
tt10118674,9.5,6
tt10118688,9.0,6
tt10118710,7.4,5
tt10118740,7.8,5
tt10118742,7.4,5
tt10118744,8.8,12
tt10118746,7.4,5
tt10118754,8.0,6
tt10119178,8.4,15
tt10119186,6.9,26
tt10119466,6.6,5
tt10119726,8.1,7
tt10120130,9.1,7
tt10120312,7.7,11
tt10120318,6.9,7
tt10120324,7.1,26
tt10120338,6.4,7
tt10120470,8.7,112
tt10120530,7.4,16
tt10120548,8.1,499
tt10120558,7.4,5
tt10120562,7.6,5
tt10120568,7.6,5
tt10120722,7.8,5
tt10120726,7.8,5
tt10120734,4.2,45
tt10120736,7.4,5
tt10120836,6.7,10
tt10120838,6.0,9
tt10120840,6.9,11
tt10120842,6.7,9
tt10120844,6.7,9
tt10120988,8.0,5
tt10120992,8.0,5
tt10121000,7.8,5
tt10121022,9.7,7
tt10121134,7.9,17
tt10121182,7.4,29
tt10121184,6.5,183
tt10121188,7.9,144
tt10121190,8.9,38
tt10121192,8.6,189
tt10121194,7.8,23
tt10121198,7.3,144
tt10121200,7.2,24
tt10121204,6.7,173
tt10121206,7.2,24
tt10121208,7.6,29
tt10121228,9.4,14
tt10121248,8.8,67
tt10121288,7.6,11
tt10121300,9.3,6
tt10121302,9.5,6
tt10121372,8.0,491
tt10121378,9.0,24
tt10121614,6.3,19
tt10121626,8.2,63
tt10121638,9.0,15
tt10121682,6.7,7
tt10121738,8.0,43
tt10121762,7.3,527
tt10121766,7.7,68
tt10121770,8.9,75
tt10121806,7.1,24
tt10121808,7.5,22
tt10121812,7.4,24
tt10121858,7.4,7
tt10121882,8.3,9
tt10121894,5.5,16
tt10121918,8.5,17
tt10121938,8.5,6
tt10121978,8.8,8
tt10121988,8.0,9
tt10122038,7.5,104
tt10122042,8.0,34
tt10122366,8.3,84
tt10122392,7.5,186
tt10122422,8.2,5
tt10122424,9.0,5
tt10122448,8.6,5
tt10122504,4.5,22
tt10122528,7.4,7
tt10122594,4.8,65
tt10122656,5.2,5
tt10122682,7.9,9
tt10122686,8.2,18
tt10122740,8.0,9
tt10122836,4.6,5
tt10122930,8.5,8
tt10123196,2.4,8
tt10123962,8.8,9
tt10124296,8.0,5
tt10124628,7.2,364
tt10124632,6.9,338
tt10124652,7.0,329
tt10124664,7.3,332
tt10124676,7.8,387
tt10124684,8.5,6
tt10124714,6.6,14
tt10124834,6.8,12
tt10124964,6.8,24
tt10125414,6.4,5
tt10125504,7.7,6
tt10125630,8.8,40
tt10125634,8.5,36
tt10125638,8.3,37
tt10125642,8.1,39
tt10125662,3.4,256
tt10125682,10.0,6
tt10125694,5.3,7
tt10125714,8.7,6
tt10125774,6.9,7
tt10125934,6.2,21
tt10125936,6.0,16
tt10125942,7.4,21
tt10125946,6.5,19
tt10125972,5.4,228
tt10125976,6.8,20
tt10125978,5.9,17
tt10125984,6.7,20
tt10125986,4.9,16
tt10125988,7.0,17
tt10125992,6.4,22
tt10126036,5.9,7
tt10126194,7.1,7
tt10126200,9.0,22
tt10126352,6.2,10
tt10126382,7.0,37
tt10126462,8.1,24
tt10126480,9.2,21
tt10126500,6.9,28
tt10126586,8.6,27
tt10126590,8.8,18
tt10126628,4.0,14
tt10126644,9.1,21
tt10126678,5.3,432
tt10127182,3.9,7
tt10127228,4.0,5
tt10127230,4.6,5
tt10127232,4.4,5
tt10127234,4.7,6
tt10127236,4.7,6
tt10127242,5.1,11
tt10127244,4.5,6
tt10127248,4.3,6
tt10127270,6.3,9
tt10127422,6.4,28
tt10127430,6.0,5
tt10127490,6.0,101
tt10127546,9.0,74
tt10127562,4.2,44
tt10127682,7.7,7
tt10127696,8.0,6
tt10127750,7.8,28
tt10127754,6.2,6
tt10127840,6.7,6
tt10127898,7.3,11
tt10127944,9.8,6
tt10128056,9.3,14
tt10128152,4.4,14
tt10128172,8.3,22
tt10128190,7.3,349
tt10128226,7.1,7
tt10128244,6.8,8
tt10128252,7.2,6
tt10128254,6.9,7
tt10128256,6.7,6
tt10128260,7.7,6
tt10128282,5.0,15
tt10128284,5.3,14
tt10128286,4.5,13
tt10128296,6.3,11
tt10128338,6.7,6
tt10128344,8.1,80
tt10128580,7.7,9
tt10128616,7.1,103
tt10128920,4.2,52
tt10128930,7.8,5
tt10129040,6.4,11
tt10129542,7.0,5
tt10129748,5.6,14
tt10129784,4.5,39
tt10130010,4.7,6
tt10130056,8.7,9
tt10130118,7.2,49
tt10130120,7.4,34
tt10130124,7.4,32
tt10130126,7.0,22
tt10130128,7.4,21
tt10130130,7.5,18
tt10130598,7.8,11
tt10130800,9.1,63
tt10130912,6.1,16
tt10130914,6.0,16
tt10130916,6.1,17
tt10130920,5.7,15
tt10130976,9.8,5
tt10130992,9.2,9
tt10131100,7.4,22
tt10131102,8.3,41
tt10131120,8.0,132
tt10131132,8.7,6
tt10131144,8.1,141
tt10131172,7.7,123
tt10131194,7.0,128
tt10131230,6.4,46
tt10131268,6.6,5
tt10131762,6.5,50
tt10131904,4.8,27
tt10132048,7.8,36
tt10132408,8.9,93
tt10132492,8.2,6
tt10132506,9.7,6
tt10132904,8.9,8
tt10132918,9.1,19
tt10132922,8.0,6
tt10132958,6.7,19
tt10132982,3.6,7
tt10133046,9.2,12
tt10133058,8.3,7
tt10133098,5.4,10
tt10133116,7.0,7
tt10133224,6.4,97
tt10133226,6.6,391
tt10133278,6.3,6
tt10133296,8.3,6
tt10133300,8.4,616
tt10133316,8.1,8
tt10133318,5.9,41
tt10133378,4.8,23
tt10133382,7.4,41
tt10133388,6.8,28
tt10133392,7.5,37
tt10133404,7.4,35
tt10133406,7.6,33
tt10133414,8.2,38
tt10133418,6.9,10
tt10133568,6.6,14
tt10133576,6.4,13
tt10133580,4.8,10
tt10133584,5.4,12
tt10133588,5.1,11
tt10133590,5.5,11
tt10133646,7.9,54
tt10133684,9.6,8
tt10133720,7.3,84
tt10133722,7.2,67
tt10133724,7.3,69
tt10133726,7.3,65
tt10133780,6.3,37
tt10133812,8.1,36
tt10133864,5.7,86
tt10133948,8.4,36
tt10133980,8.8,33
tt10133982,8.8,32
tt10133986,9.1,32
tt10134200,8.2,49
tt10134366,8.1,45
tt10134414,8.4,45
tt10134432,8.0,41
tt10134440,8.1,45
tt10134496,7.0,147
tt10134536,7.4,18
tt10134560,7.8,12
tt10135060,9.3,106
tt10135068,7.1,405
tt10135070,6.5,398
tt10135136,7.7,14
tt10135142,7.4,13
tt10135170,6.5,44
tt10135288,7.5,20
tt10135352,5.1,7
tt10135370,7.0,12
tt10135430,8.1,7
tt10135498,7.4,14
tt10135524,7.4,12
tt10135544,6.9,7
tt10135608,7.2,5
tt10135620,5.5,6
tt10135742,8.5,71
tt10135748,4.8,10
tt10135762,5.6,5
tt10135792,8.2,8
tt10135802,6.6,17
tt10135806,6.8,16
tt10135842,8.3,115
tt10135922,8.0,7
tt10136000,8.9,166
tt10136034,9.2,16
tt10136092,9.9,9
tt10136306,7.3,7
tt10136562,8.9,7
tt10136606,7.0,16
tt10136614,3.4,36
tt10136638,7.5,49
tt10136640,7.4,44
tt10136680,4.0,281
tt10136722,5.7,13
tt10136724,10.0,5
tt10136734,5.2,9
tt10136742,6.1,9
tt10136748,5.7,11
tt10136826,6.9,652
tt10136840,6.1,477
tt10136854,6.6,595
tt10136864,5.6,423
tt10136884,6.8,538
tt10136898,6.7,353
tt10136902,6.1,308
tt10136908,6.2,175
tt10136916,8.9,23
tt10136920,8.4,26
tt10136930,6.5,6
tt10137016,7.9,12
tt10137366,6.1,82
tt10137384,8.8,24
tt10137404,6.5,12
tt10137530,8.2,8
tt10137534,8.7,9
tt10137536,8.4,9
tt10137720,5.9,17
tt10137786,7.7,62
tt10137844,9.3,7
tt10137856,7.3,42
tt10137860,6.8,12
tt10137862,7.4,46
tt10137878,7.3,44
tt10137892,7.4,43
tt10137910,7.7,48
tt10137914,7.9,48
tt10138312,7.8,13
tt10139184,8.2,45
tt10139500,5.0,138
tt10139528,4.0,20
tt10139540,4.3,21
tt10139544,4.1,19
tt10139732,6.8,11
tt10139738,6.7,10
tt10139740,6.0,8
tt10139742,7.5,12
tt10139746,6.7,10
tt10139754,5.6,11
tt10139756,6.7,10
tt10139758,6.5,10
tt10139760,6.5,11
tt10139780,5.7,19
tt10139782,6.2,18
tt10139784,5.2,19
tt10139880,9.0,5
tt10139982,2.6,31
tt10140002,8.0,94
tt10140018,7.0,7
tt10140060,7.4,10
tt10140068,7.5,11
tt10140078,5.7,6
tt10140102,4.4,5
tt10140138,3.7,36
tt10140174,8.5,12
